Time,pt0,pt1,pt2,pt3,pt4,pt5,pt6,pt7,pt8,pt9,pt10,pt11
415.0,1.5020002396304529e-06,1.968255442218291e-09,0.0,1.4690952694689557e-06,1.970268199218072e-09,0.0,4.731361461992274e-06,2.0421256700059344e-06,0.0,4.659382085696915e-06,2.0421275769603308e-06,0.0
419.0,1.4891906812395444e-06,1.9451385649981896e-09,0.0,1.456562416395119e-06,1.9471292398021115e-09,0.0,4.6913728770997266e-06,2.025026779588925e-06,0.0,4.619998814951104e-06,2.0250287530743975e-06,0.0
419.5,1.4875923691929144e-06,1.942283852806891e-09,0.0,1.4550027716854494e-06,1.9442768218081094e-09,0.0,4.686406969414982e-06,2.0229057108748566e-06,0.0,4.615117040359858e-06,2.0229076944236574e-06,0.0
419.75,0.0005094337613862299,1.1660749528513633e-05,0.0,0.000509298408343908,1.1660757597748335e-05,0.0,0.001592255446175811,0.0007048819401257341,0.0,0.0015919648147348577,0.0007048822204233513,0.0
420.0,0.0005184694707312907,1.173784484443317e-05,0.0,0.0005183260166211964,1.1737853017849425e-05,0.0,0.0016205590192711278,0.000717292175046509,0.0,0.0016202505102044828,0.0007172924707891915,0.0
420.25,0.0005188024688881241,1.1739791280470982e-05,0.0,0.0005186548670970033,1.1739799705586966e-05,0.0,0.0016215280376832386,0.000717710160024571,0.0,0.0016212105736773113,0.0007177104582961308,0.0
420.5,0.0005190345168387413,1.1740565163581322e-05,0.0,0.0005188837356613701,1.1740573655658896e-05,0.0,0.001622184228063086,0.0007179908574678336,0.0,0.0016218596238431586,0.0007179911568732977,0.0
421.0,0.0001310617210327899,3.0085555482261725e-07,0.0,0.00022358020605638373,2.952025561291864e-07,0.0,0.00043600738558335846,0.00023306853045849368,0.0,0.0006375404735876618,0.00023307964442510778,0.0
422.0,0.000905175860762619,1.0267875284597993e-06,0.0,0.0017053737607834604,9.77900103917222e-07,0.0,0.003168691589903267,0.0017225664949731636,0.0,0.00492966835040014,0.0017225692311143971,0.0
423.0,0.002632247129601963,1.4824793887400558e-06,0.0,0.0032042421457744914,1.4475311763039522e-06,0.0,0.008368641331852826,0.003788389486248334,0.0,0.009628421884301732,0.00378844324270147,0.0
424.0,0.004479016338287622,1.2588265267572894e-06,0.0,0.005791486546106939,1.1786429263747766e-06,0.0,0.014400875040007073,0.006676492604565779,0.0,0.01729871553366569,0.006676425881833067,0.0
